DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
3/16/08 02:30	Little Rock	IA	Triangle	35 secs	blueish green triangular object 0230 little rock ia going north then suddenly south lasted 30+ secs	6/12/08	43.4440193176,-95.8811264038	
3/6/08 18:00	Altoona	IA	Light	hour	Blood-red orb being chased by multiple jets.	3/31/08	41.6440696716,-93.4597015381	
2/19/08 19:10	Smithland	IA	Sphere	2 min	bright blue sphere near Smithland, IA	3/4/08	42.2288894653,-95.9313812256	
1/17/08	Altoona	IA	Oval	2 min	strange oval mettalic ufo	1/21/08	41.6440696716,-93.4597015381	
12/29/07 22:15	Altoona	IA	Unknown	five minutes	strange pulsing light over Altoona Iowa	3/4/08	41.6440696716,-93.4597015381	
11/23/07 22:03	Cedar Rapids	IA	Triangle	3 Min	Triangular craft, two horizontaly level beams of lights, "Head Lights" I-380, Cedar Rapids, Iowa, Near Eastern Iowa Airport	11/28/07	41.9763412476,-91.6737594604	
11/4/07 10:00	Cedar Falls	IA	Circle	5 seconds	I want to believe.....	4/17/08	42.5281410217,-92.4455490112	
10/25/07 22:30	Marion	IA	Light	10-15 Minutes			  	I was outside smoking a cigarette. I looked over to the field across the street. I saw the first object and thought maybe it's jus	1/21/08	42.033290863,-91.599899292	
10/20/07 13:00	Lamoni	IA	Unknown	0n video/football game	I captured a dark object moving quickly across the sky (to fast for a bird)!!	2/14/08	40.6236915588,-93.938117981	
10/20/07 00:24	Council Bluffs	IA	Chevron	2	Strange, Swift, 'Geese'.	11/28/07	41.2577514648,-95.8512115479	
10/9/07 23:00	Pella	IA	Flash		Light colored red flashing lights appeared in the sky in Pella, IA  on 2 different days and times.	11/28/07	41.4073905945,-92.9164581299	
9/19/07 22:00	Webb	IA	Light	7min.	Large orange lites in straight line formation coming on one at a time then going off simutaneously, no sound. Bt moving quickly.	10/8/07	42.9463310242,-95.0129928589	
9/19/07 09:30	Webb	IA	Unknown	unknown	five orange blinking lights	10/8/07	42.9463310242,-95.0129928589	
9/17/07 23:00	Des Moines	IA	Unknown	About a half hour	Green lit-up horizon with saucer like flying object.	8/12/08	41.5897903442,-93.6156616211	
9/14/07 05:50	Bettendorf	IA	Triangle	4 minutes	Tiangular 3 white lighted object hovering with no sound	10/8/07	41.5259017944,-90.4956283569	
9/13/07 20:45	Keokuk	IA		1-2 minutes	A large red circle shaped object appeared out of no where and disappeared as quickly.	10/8/07	40.3969612122,-91.3845596313	
9/5/07 21:00	Cedar Falls	IA	Light	2 - 3 seconds	Last Wednesday or Thursday, about 9 PM, I looked out my living room window and saw a ball of light streak across the sky. It was fairly	10/8/07	42.5281410217,-92.4455490112	
8/30/07 20:30	Keokuk	IA	Light	10 minutes	Sequential orange lights in night southeastern night sky Keokuk Iowa 8/30/2007	1/21/08	40.3969612122,-91.3845596313	
8/25/07 05:45	Waterloo	IA	Light	15 Minutes	White light, moving in different directions/speeds and stopped in the night/morning sky.	10/8/07	42.4930992126,-92.3421478271	
8/21/07 19:45	Des Moines	IA	Triangle	15 MINUTES	WHILE I WAS GOING TO AN INDIAN RESTAURANT I SAW A TRIANGLER SHAPED OBJECT.	10/31/08	41.5897903442,-93.6156616211	
7/31/07 22:00	Des Moines	IA	Light	2 minuts	very bright white light that slowly dimd then moved slowly to the north across the sky at high altude. Brightend again then disapered.t	8/7/07	41.5897903442,-93.6156616211	
7/25/07 22:30	Waukon	IA	Changing	uncertain-15/20 minutes?	Multiple UFO sitings cumulating in siting of an object that changed shape and "zigzagged" through the sky.	8/14/07	43.269241333,-91.4757080078	
7/23/07 04:15	Cascade	IA	Light	2-3 sec	This is my second sighting in July. This early morning I was traveling south out of Dubuque, Ia on highway 151 near Cascade,Ia. I as al	8/14/07	42.2984886169,-91.0163574219	
7/21/07 12:30	Cedar Falls	IA	Light	1.5 hours	Four crafts, flashing red, green and brilliant white lights, hovering overhead, one making zigzag movements.	8/7/07	42.5281410217,-92.4455490112	
7/7/07 00:45	Ames	IA	Triangle	5 Minutes +	Orange Triangular Craft in Pursuit	8/7/07	42.0253410339,-93.6202011108	
6/26/07 21:00	Rockwell City	IA	Fireball	21:09	Fire Ball	3/4/08	42.3983306885,-94.6300582886	
