DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
12/12/07 01:00	Cameron	WV	Triangle	5 minutes	((HOAX??))  The objects were floating above a pond and continued to float there for around 5 minutes.	3/4/08	39.827923,-80.569188	
11/28/07 20:30	Warwood	WV	Formation	3 seconds	Large formation of lights streaking east to west	3/4/08	40.0931279,-80.7178591	
10/28/07 20:00	Moundsville	WV	Disk	2 minutes	UFO sighting Moundsville WV	11/28/07	39.9292411,-80.7650861	
10/20/07 20:20	Crown Hill	WV	Triangle	5-7 minutes	One huge Black triange with white lights followed by a second smaller triangle with blue lights	3/4/08	38.2001041,-81.4137256	
9/11/07 22:00	Wheeling	WV	Light	15 min	A star? satellite? space station? OR???????????  ((NUFORC Note:  Possible sighting of Jupiter??  PD))	10/8/07	40.0751958,-80.695363	
8/7/07 23:45	Martinsburg	WV	Cigar	7 min	i dont think i can explain what it truely was, but im sure the govt. will deny this one too.	8/7/07	39.4581569,-77.977678	
7/20/07 04:00	Follansbee	WV	Triangle	5 minutes	Black triangle shape with 2 bright white lights and 4 deep red lights. Back curved inward. no markings no sound. hovered above treeline	8/7/07	40.2880888,-80.583034	
6/24/07 21:00	Shinnston	WV	Disk	3 min	silver disk  hovering with 3 red nonblinking lights,,, watched for a minet and then it shot off	8/7/07	39.3926643,-80.298492	
6/22/07 23:00	Martinsburg	WV	Unknown	2 hours	Martinsburg WV, 10-12 lights, 2 witnesses, we see them quite frequently. Lights go from very dim to extremely bright	8/7/07	39.4581569,-77.977678	
5/23/07 15:30	Cross Lanes	WV	Oval	15 minutes	Hovering Orb	6/12/07	38.4203709,-81.7906847	
5/15/07 23:00	Reedy	WV	Changing	45 minutes	It started like a bright star,then moved quickly across the sky, changing colors.  ((NUFORC Note:  Star or planet??  PD))	6/12/07	38.8992418,-81.42641	
5/8/07 02:00	Romney	WV	Unknown	10 min	2AM dog went crazy trying to hide-- no moonlight in room, then object left and light came back.	6/12/07	39.2924347,-78.788089	
4/21/07 23:30	Capon Bridge	WV	Light	4 hours	Single bright celestial light with dramatic movement observed for four hours in West Virginia	4/27/07	39.2997674,-78.433732	
4/4/07 10:00	Princeton	WV	Circle	2 sec	blue orb and dream	6/10/10	37.3689039,-81.096068	
3/30/07 21:01	Ravenswood	WV	Light	1  min	Two bright lights in eastern hemisphere at a 45 degree angle	4/27/07	38.9559724,-81.761887	
3/30/07 21:00	Wheeling	WV	Light	20 Seconds	Two lights, in close proximity (approximately 3-4 degrees apart, very bright (brighter than venus) and without flicker, in the NNE. . .	4/27/07	40.0751958,-80.695363	
