DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
2/5/07 06:30	Baltimore	ME	Circle	2 sec	quiet, close, super-sonic, white, round white light	2/24/07	43.6289100647,-70.260345459	
2/1/07 18:45	Bowdoinham	ME	Triangle	30 seconds	An eqilateral triangle, lit at the tips, hovering just off I95 between Brunswick, and Bodoinham ME at approximately 6:45pm.	2/24/07	44.0096092224,-69.8990402222	
1/26/07 19:10	Stockton Springs	ME	Light	seconds	Fiery orange object descended rapidly through the sky, appeared to strike earth. ((NUFORC Note:  Possible space debris or meteor??  PD)	2/1/07	44.4903106689,-68.8548965454	
1/13/07 20:00	Poland	ME	Oval	3 mins.	orange light over mechanic falls maine,hovers and disappears	2/1/07	44.0635108948,-70.3969726562	
1/8/07 23:45	Hampden	ME	Fireball	2 min	I was driving home when I saw a bright, yellowish, orange orb in the night sky.  The object moved at a slow rate and hovered	2/1/07	44.7452812195,-68.8489227295	
12/18/06 12:17	Warren	ME	Cylinder	2 minutes	Cylinder shaped craft with bright diamond shaped light above	3/8/07	44.1205101013,-69.2403182983	
11/9/06 21:00	Auburn	ME	Other	10 - 15 minutes	Bright eractic moving lights.	12/7/06	44.0977592468,-70.2292861938	
10/27/06 19:30	Pittsfield	ME	Light	30 seconds	Was walking dog with my fiance and an airliner was passing overhead. We were looking at it and its flashing lights, which is a common s	10/30/06	44.7835617065,-69.3817977905	
10/14/06 21:30	Ogunquit	ME	Light	5 Minutes	Two bright lights faded over five minutes.	12/7/06	43.2470092773,-70.5989685059	
10/13/06 05:00	Brewer	ME	Light	4 min	fast moving aircraft aproaching a strange light.	12/7/06	44.7954216003,-68.7647018433	
10/11/06 05:40	York	ME	Disk	30 seconds	Illuminated but not shiny disc  with three large pulsing lights underside, white to red, following path along the Atlantic coastline.	10/30/06	43.1440200806,-70.6511535645	
10/8/06 17:30	Scarborough	ME	Light	10 - 15 Minutes	Very fast moving lights "chasing" each other and moving very eratically	10/30/06	43.5898590088,-70.3360671997	
9/27/06 20:00	None	ME	Circle	1 hour +	Distant circles/spheres with red green and white lights apparantly chaseing around perimeter observed on Allagash River in Maine.	10/30/06	45.2750396729,-69.1977767944	
9/20/06 19:30	Bangor	ME	Light	5 minutes	Pilot and passenger witness light to the northeast of their aircraft, which they could not identify.	10/30/06	44.8017082214,-68.7707672119	
9/12/06 18:45	Hampden	ME	Triangle		My daughter and I were driving in our car when we saw a hovering triangular shape in the sky.  It had red and white lights.	10/30/06	44.7452812195,-68.8489227295	
9/10/06 20:00	Berwick	ME	Unknown	30 seconds	i was walking down the road with my son he first saw this glowing objectit was moving slowly from the east and then it turned an shot s	10/30/06	43.2659797668,-70.8643569946	
9/8/06 20:00	Berwick	ME	Oval	1 minute or more	BERWICK MAINE U.F.O	12/7/06	43.2659797668,-70.8643569946	
8/5/06 01:00	Lincolnville	ME	Light	2 min	3 lights formed triangle in night sky	10/30/06	44.2814712524,-69.0096664429	
7/30/06 19:30	West Gardiner	ME	Light	less than a minute	Very bright white object moving slowly then quickly going straight up till it could be seen no longer.	10/30/06	44.2291793823,-69.7747497559	
6/26/06 18:35	Concordville (York Beach Area)	ME	Disk	
	This object was Inadvertently  photographed off of Cape Neddick (Nubble Light) York Beach, Maine.  ((NUFORC Note:  Seagull.  PD))	10/30/06	43.1705818176,-70.5971984863	
4/1/06 00:59	Windham	ME	Light	3+sec	Bright white meteor breaks up over Portland , Maine  ((NUFORC Note:  Other reports.  Possible meteor?  PD))	5/15/06	43.7921218872,-70.4093017578	
3/28/06 20:00	Brunswick	ME	Circle	1 hour	There was a bright circular object in the southern sky around 2000. It changed color from red to blue to white in a pulsing fashion. Ob	5/15/06	43.9168014526,-69.9638519287	
3/28/06	Sanford	ME	Circle		Looked like a disco ball in the sky.	5/15/06	43.4384307861,-70.7747573853	
3/12/06 21:00	Augusta	ME	Sphere	15 minutes	It was in med. size and red and white lights. It is not an a/c. It followed our car on the road. ((NUFORC Note:  Student report.  PD))	5/15/06	44.318031311,-69.7762069702	
2/17/06 18:16	Warren	ME	Sphere	seconds	Sphere with an eye or hole in it	3/11/06	44.1205101013,-69.2403182983	
1/22/06 20:00	Brunswick	ME	Unknown	40 Minutes	I'm 35yrs old and love to look at the stars.  Tonight however I saw something extremely weird.  3 UFO's that where flying hoovering abo	2/14/06	43.9168014526,-69.9638519287	
1/16/06 23:00	Clinton	ME	Circle	2 seconds	green object trailing haze	2/14/06	44.6362113953,-69.5065307617	
1/16/06 21:00	Freeport	ME	Light	Approx 1 hr 45 min	Three lights form a triangle over Maine	2/14/06	43.8555107117,-70.1058883667	
1/1/06 17:00	Crosslake	ME	Fireball	1 hour	Dull orange ball/disc hovered  over camps  across the lake. Thought was a  sodium  light, or reflection until it moved up to about 50-1	2/14/06	47.1135063171,-68.330947876	
12/31/05 01:00	Cumberland	ME	Other	3 seconds	Strange green object dropping vertically in the semi-cloudy night sky over Cumberland, Maine.  Then suddenly dissapearing.	2/14/06	43.7999000549,-70.2533035278	
11/22/05 19:45	Bangor	ME	Other	15 MINUTES	RED, YELLOW, AND BLUE LIGHTS OVER BANGOR, MAINE.	5/15/06	44.8017082214,-68.7707672119	
11/10/05 21:30	Lewiston	ME	Formation	10 min span	A pair of red objects moving in parallel following 5 min later by a group of 3 red objects in parallel	12/16/05	44.0985488892,-70.2183532715	
9/10/05 22:00	West Paris	ME	Light		TONS OF GREEN BEAMS OF LIGHTS IN THE THE SKY	10/11/05	44.3266105652,-70.5675201416	
8/25/05 16:20	Rumford	ME	Triangle	10 minutes	On august 25th i was cooking some steak on my deck, when  i agzed toward the sky and saw a large triangular craft bordered with lights,	10/11/05	44.5551109314,-70.5517425537	
8/16/05 23:00	South Berwick	ME	Triangle	15min	this night was hot and hughmid we had went out on the deck and laid out on the proch to watch the stars when we saw this thing zooming	2/14/06	43.233341217,-70.8087310791	
8/12/05 22:00	Oakland	ME	Unknown	10 minutes	Silent and  Unknown.	2/24/07	44.5452194214,-69.7169723511	
8/1/05 22:29	Skowhegan	ME	Unknown	7 minutes	did zigzag,flew stright then went higher than 50,00'heading for quebec,was white. couldnt makeout shape from2 telescopes	9/2/05	44.766368866,-69.7165908813	
7/29/05 22:30	Berwick	ME	Light	5 Minutes	Light moving east then west then north............	10/11/05	43.2659797668,-70.8643569946	
7/24/05 05:50	Brunswick	ME	Disk	10 seconds	Day Light Disk	9/2/05	43.9168014526,-69.9638519287	
