DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
1/26/07 18:30	Honolulu	HI	Light		Strange light over Hawaii doing zig zag. ((News article by Andrew Pereira.))  ((NUFORC Note:  Probably a photo of a contrail.  PD))	2/1/07	21.304769516,-157.85760498	
1/25/07 18:30	Honolulu	HI	Fireball	1+ hr	strange fireball with tracers lasting 1+hrs. changing directions	2/1/07	21.304769516,-157.85760498	
1/13/07 18:10	Lihue	HI	Unknown		Bright, changing colored lights hovering in same location; southeastern end of island of Kauai.  ((NUFORC Note:  Sirius.  PD))	2/1/07	21.9748897552,-159.368591309	
12/20/06 19:20	Pahoa	HI	Egg	2 seconds	Egg shapped orange Moon object over Hawaii neighborhood.	2/1/07	19.4946899414,-154.948104858	
11/20/06 18:45	Kapaa	HI	Unknown	5 minutes	3 objects appear in the sky, zigzagging and moving in opposite directions, brightly flashing intermittently	12/7/06	22.0770606995,-159.317062378	
10/21/06 03:00	Anahola	HI	Disk	3 hours	8 year old Daughter and friend experience sighting and interaction with UFO in Hawaii.	10/30/06	22.1452198029,-159.315231323	
10/5/06 19:45	Honolulu	HI	Sphere	1 minute	One minute sighting of massive football sized sphere about 2000 ft up	10/30/06	21.304769516,-157.85760498	
9/30/06 01:00	Lihue	HI	Light	1 min	Two "Dancing" lights rising from the east traveling upwards over Lihue, Kauai just after 1:00 am 30 Sept.	10/30/06	21.9748897552,-159.368591309	
9/12/06 01:00	Honolulu	HI		20 MINUTES	Strange pulsating bright colored lights.	1/10/09	21.304769516,-157.85760498	
9/7/06 20:45	Maui	HI	Light	4 minutes	Sept. 7, 2006 MAUI, HAWAII 8:45 PM  a bright light in the sky moved left to right then shot straight up and disappeared	10/30/06	20.9370002747,-156.604995728	
8/25/06 13:00	Maui	HI	Disk	moments	this pic was taken by step son on trip to maui 1 day before earth quake. Just looking for some authentication. We are puzzled. I dont h	2/1/07	20.9370002747,-156.604995728	
7/30/06 14:12	Honolulu	HI	Other	5 minutes	If a picture is worth 1000 words than this one is worth $1,000,000!	10/30/06	21.304769516,-157.85760498	
7/2/06 00:24	Waialua	HI	Sphere	10 minutes	10-15 ft. diameter amazingly bright, glowing, hovering orbs	7/16/06	21.5739803314,-158.12298584	
6/20/06 21:30	Mana	HI	Sphere	10 min	A large stealth dark spherish object, with no lights or noise, at close range to barking sands beach kauai	7/16/06	20.00141716,-155.558227539	
12/11/05 05:30	Mililani	HI	Oval	5 min	two orange oval shape objects flying over Mililani, Oahu Hawaii.  ((NUFORC Note:  High-altitude jets??  PD))	12/16/05	21.4539203644,-158.007644653	
11/28/05 18:45	Koror (Republic of Palau)	HI	Circle	2 minutes	very fast Circle lite passed above us in the middle of the ocean with out a sound.	12/16/05	21.4990005493,-158.070007324	
11/15/05 23:14	Hilo	HI	Light	4min	Orangeish pulsating light is stationary for 3 minutes, then makes abrupt movements in zig zag motion to the left before disapearing	12/16/05	19.7192401886,-155.081848145	
10/11/05 18:33	Pearl Harbor	HI	Light	2 seconds	Fast moving light in the sky South of Peal Harbor	10/20/05	21.3438892365,-157.975006104	
9/11/05 19:00	Haiku	HI	Diamond	1 hour	I spotted one black disk/diamond shaped object hovering and leaving a faint exhaust trail just at cloud level.	10/11/05	20.9152908325,-156.322906494	
8/18/05 05:30	Honolulu	HI	Unknown	about 10 mins	Strange light over Honolulu just before sunrise, varying in number and light intensity.	10/11/05	21.304769516,-157.85760498	
8/6/05 01:00	Equator	HI	Light	30 seconds	orb lights on wing of plane  near Hawaii	12/7/06	21.4990005493,-158.070007324	
8/4/05 03:30	Honolulu	HI	Flash	1 to 2 seconds	The Halogenbright flash appeared in the skies over Kaena point Oahu at about 0330 hrs. around  4 August 2005.	9/2/05	21.304769516,-157.85760498	
7/17/05 21:00	Hawi	HI	Changing	1hr	crystal like object changing shapes	9/2/05	20.2380008698,-155.830383301	
5/24/05 19:35	Volcano	HI	Disk	5 minutes	A UFO was seen over Hawaii near the Mauna Kea Observatories.	5/28/05	19.4271392822,-155.234542847	
5/21/05 02:20	Holualoa	HI	Changing	30-40 minutes	3 bright lights that moved and changed shapes and colors, and appeard to be checking us out	5/24/05	19.6174507141,-155.949142456	
5/20/05 20:00	Honolulu	HI	Light	@20 minutes or so,	zig zagging light, floating oval object, and large dark colored object seen above park in honolulu.	9/2/05	21.304769516,-157.85760498	
4/28/05 05:00	Holualoa	HI	Light	2 min	Intermittant light source and strange trajectory immediately got my attention.  ((NUFORC Note:  Possible tumbling booster shell??  PD))	5/11/05	19.6174507141,-155.949142456	
4/1/05 12:56	Kansas	HI	Unknown	1 minute	Large Tubular shaped Craft	9/2/05	21.4990005493,-158.070007324	
2/5/05 17:30	Honoluu	HI	Light	15 minutes	the bright star like object was initially motionless and then proceeded westward very slowing and gradually made and slow N/E arc	2/22/05	21.304769516,-157.85760498	
1/28/05 07:30	Waianae	HI	Triangle	1sec	Hi, when i did take the photograph from my window in a clear early morning,I couldn't see anything unusual.Only after the film had	5/11/05	21.449590683,-158.190765381	
1/24/05 15:42	Maui	HI	Fireball	1 second	Bright spherical object seen on north side of Maui	2/8/05	20.9370002747,-156.604995728	
1/14/05 04:00	Mililani	HI	Triangle	2 min	I was awakened by a helicopter flying outside of my house, I thought it was strange becouse it was so early in the morning, and it soun	7/5/05	21.4539203644,-158.007644653	
