DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
10/8/00 16:00	West Warwick	RI	Formation	15 Min	12 White Circles stationary in different formations for 10 to 15 min.	12/2/00	41.708278656,-71.5224685669	
9/1/00 22:35	South County	RI	Other		Black helicopter sightings over Southern Rhode Island.	12/2/00	41.592880249,-71.502281189	
8/25/00 21:05	Hopkinton	RI	Light	2min	Unexplained light	9/17/00	41.4615440369,-71.7781295776	
7/14/00 02:30	Pasquag	RI	Circle	2:40	it was 40 yards in diameter round had to bright white lights  in the front and back to flashing lights on each side that randomly chang	7/23/00	41.5744094849,-71.5449371338	
6/25/00 02:25	Cranston	RI	Unknown	few minutes	((HOAX??  STUDENT REPORT))  Cranston ri UFO sighting in sports field at Cranston West High School.	3/23/11	41.7788391113,-71.435218811	
6/22/00 21:30	Providence (On the coastline, SSW of)	RI	Egg	five seconds	An egg shaped object passed in close proximity of my aircraft.	8/19/00	41.8238716125,-71.4119873047	
3/31/00 05:05	Charlestown	RI	Disk	10 min	Glowing orange shaped like an end view of airplane wing.	4/15/00	41.3831863403,-71.6427001953	
3/23/00 19:30	Providence	RI	Rectangle	20 TO 25 SEC	On March 23, 2000 I was looking at the Big Dipper when one of the stars near the Big Dipper blinked then i saw dull orange lights comin	4/1/00	41.8238716125,-71.4119873047	
2/28/00 21:30	Charlestown	RI	Light	30 min.	Light over submarine base, Groton, CT.	3/7/00	41.3831863403,-71.6427001953	
8/16/99 08:30	Woonsocket	RI			Sighting Happened: Made front page headlines of the Woonsocket Call in Woonsocket Rhode Island. August 26, 1999 edition Article in news	8/30/99	42.0029983521,-71.513458252	
7/6/99 00:00	Cranston	RI	Egg	10 seconds	A silvery egg-shaped craft is seen over a highway.	4/8/02	41.7788391113,-71.435218811	
5/6/99 04:30	Cranston	RI	Egg	3 seconds	It flew over the highway	4/8/02	41.7788391113,-71.435218811	
2/20/99 23:40	Hope Valley	RI	Triangle	10 minutes	Another sighting of the triangular craft with logo.	4/2/99	41.5078392029,-71.7158203125	
2/15/99 19:00	Hopkington	RI	Triangle	15 minutes	At 1900 hours on the evening of 02Feb.1999, I spotted a triangular craft moving slowly and silently at about 100 feet. This was in the 	4/2/99	41.4615440369,-71.7781295776	
11/15/98 21:00	Cranston	RI	Light	5 Seconds	i was in a car with my mother driving down phenix ave. i saw a bright orangish light in the sky i looked up and it was moving slowwly b	12/2/00	41.7788391113,-71.435218811	
10/15/98 18:00	Warwick	RI	Other	5min	Bright flat object moved upwards and disapeared behind cloads.	11/1/98	41.698589325,-71.4616775513	
9/26/98 00:00	Warwick	RI	Circle	3 hrs	Heard on AM 630 WPRO art bell,ufos were spotted.Went out w/ portable radio saw a big bright light an what appeared to be a comet.	11/1/98	41.698589325,-71.4616775513	
9/22/98 16:18	Portsmouth	RI	Egg	2 sec	Amber/gold rising from tree level 45 deg up.  Fast and accelerating.  Dissaperaed behind tree branch.  Very bright.	9/26/98	41.5887908936,-71.2531890869	
7/15/98 15:00	Bristol	RI	Egg	4 min.	there was no heat allmost like it was  floating but was all medal blow my mind.	8/30/10	41.669921875,-71.2763671875	
6/8/98 21:00	Newport	RI	Light	25 minutes	Clear night+high visability,2  yellow lights,even shading,no vertical movement,close proximatey,very long visual time	2/18/01	41.4921188354,-71.3113479614	
4/1/98 13:00	Providence	RI	Circle	4 Minutes	Mostly sunny sky very large stayed about 5 minutes	4/14/09	41.8238716125,-71.4119873047	
